timestamp,roll_deg,pitch_deg,yaw_deg,x,y,z,vx,vy,vz,pbar_x,pbar_y,bgyr_x,bgyr_y,bgyr_z,bacc_x,bacc_y,bacc_z,bmag_x,bmag_y,bmag_z,P_dtheta_x,P_dtheta_y,P_dtheta_z,P_dpos_x,P_dpos_y,P_dpos_z,P_dvel_x,P_dvel_y,P_dvel_z,P_dpbar_x,P_dpbar_y,P_dbgyr_x,P_dbgyr_y,P_dbgyr_z,P_dbacc_x,P_dbacc_y,P_dbacc_z,P_dbmag_x,P_dbmag_y,P_dbmag_z
1768299701.078061,179.996765,-179.272603,178.703417,1000.000903,999.999804,1000.000478,0.000581,-0.000256,0.001228,0.000000,0.000000,-0.000041,-0.000077,-0.000015,0.000260,-0.000428,0.018553,0.000000,0.000000,0.000000,0.000027,0.000028,0.002500,1.166506,1.166506,1.166501,0.119552,0.119552,0.119541,1.000000,1.000000,0.000000,0.000000,0.000000,0.002481,0.002480,0.000048,1.000000,1.000000,1.000000
1768299701.080477,179.996761,-179.272558,178.703530,1000.000915,999.999820,1000.000480,0.000578,-0.000262,0.001230,0.000000,0.000000,-0.000042,-0.000077,-0.000015,0.000260,-0.000429,0.018555,0.000000,0.000000,0.000000,0.000027,0.000028,0.002500,1.168293,1.168293,1.168288,0.119554,0.119554,0.119543,1.000000,1.000000,0.000000,0.000000,0.000000,0.002481,0.002480,0.000048,1.000000,1.000000,1.000000
1768299701.087799,179.996753,-179.272335,178.703820,1000.000957,999.999865,1000.000482,0.000566,-0.000277,0.001232,0.000000,0.000000,-0.000042,-0.000076,-0.000015,0.000259,-0.000430,0.018557,0.000000,0.000000,0.000000,0.000027,0.000028,0.002500,1.170085,1.170085,1.170081,0.119555,0.119555,0.119544,1.000000,1.000000,0.000000,0.000000,0.000000,0.002481,0.002480,0.000047,1.000000,1.000000,1.000000
1768299701.090999,179.996764,-179.272113,178.703753,1000.000999,999.999851,1000.000486,0.000554,-0.000273,0.001233,0.000000,0.000000,-0.000042,-0.000075,-0.000015,0.000258,-0.000430,0.018558,0.000000,0.000000,0.000000,0.000027,0.000028,0.002500,1.171884,1.171884,1.171879,0.119556,0.119556,0.119545,1.000000,1.000000,0.000000,0.000000,0.000000,0.002481,0.002480,0.000047,1.000000,1.000000,1.000000
1768299701.095941,179.996806,-179.271892,178.703151,1000.001040,999.999749,1000.000491,0.000542,-0.000242,0.001233,0.000000,0.000000,-0.000040,-0.000075,-0.000015,0.000257,-0.000427,0.018559,0.000000,0.000000,0.000000,0.000027,0.000028,0.002500,1.173689,1.173689,1.173684,0.119558,0.119558,0.119547,1.000000,1.000000,0.000000,0.000000,0.000000,0.002481,0.002480,0.000047,1.000000,1.000000,1.000000
1768299701.103023,179.996797,-179.272027,178.703264,1000.001023,999.999765,1000.000493,0.000549,-0.000247,0.001235,0.000000,0.000000,-0.000041,-0.000075,-0.000015,0.000258,-0.000428,0.018561,0.000000,0.000000,0.000000,0.000027,0.000028,0.002500,1.175500,1.175500,1.175495,0.119559,0.119559,0.119548,1.000000,1.000000,0.000000,0.000000,0.000000,0.002481,0.002480,0.000047,1.000000,1.000000,1.000000
1768299701.107985,179.996776,-179.272160,178.703551,1000.001005,999.999811,1000.000463,0.000556,-0.000262,0.001253,0.000000,0.000000,-0.000041,-0.000075,-0.000015,0.000258,-0.000429,0.018578,0.000000,0.000000,0.000000,0.000027,0.000028,0.002500,1.177316,1.177316,1.177311,0.119561,0.119561,0.119550,1.000000,1.000000,0.000000,0.000000,0.000000,0.002481,0.002480,0.000047,1.000000,1.000000,1.000000
1768299701.112730,179.996787,-179.272295,178.703306,1000.000987,999.999768,1000.000466,0.000563,-0.000249,0.001254,0.000000,0.000000,-0.000041,-0.000075,-0.000015,0.000259,-0.000428,0.018580,0.000000,0.000000,0.000000,0.000027,0.000028,0.002500,1.179139,1.179139,1.179134,0.119562,0.119562,0.119551,1.000000,1.000000,0.000000,0.000000,0.000000,0.002481,0.002480,0.000047,1.000000,1.000000,1.000000
1768299701.115530,179.996818,-179.272429,178.702707,1000.000970,999.999664,1000.000471,0.000570,-0.000218,0.001255,0.000000,0.000000,-0.000039,-0.000075,-0.000015,0.000260,-0.000425,0.018580,0.000000,0.000000,0.000000,0.000027,0.000028,0.002500,1.180968,1.180968,1.180963,0.119564,0.119564,0.119552,1.000000,1.000000,0.000000,0.000000,0.000000,0.002481,0.002480,0.000047,1.000000,1.000000,1.000000
1768299701.120517,179.996829,-179.272741,178.702465,1000.000922,999.999621,1000.000474,0.000586,-0.000205,0.001256,0.000000,0.000000,-0.000039,-0.000076,-0.000015,0.000261,-0.000424,0.018582,0.000000,0.000000,0.000000,0.000027,0.000028,0.002500,1.182802,1.182802,1.182797,0.119565,0.119565,0.119554,1.000000,1.000000,0.000000,0.000000,0.000000,0.002481,0.002480,0.000047,1.000000,1.000000,1.000000
1768299701.128056,179.996807,-179.273052,178.702935,1000.000874,999.999699,1000.000475,0.000601,-0.000230,0.001259,0.000000,0.000000,-0.000040,-0.000077,-0.000015,0.000263,-0.000426,0.018585,0.000000,0.000000,0.000000,0.000027,0.000028,0.002500,1.184643,1.184643,1.184638,0.119566,0.119566,0.119555,1.000000,1.000000,0.000000,0.000000,0.000000,0.002481,0.002480,0.000047,1.000000,1.000000,1.000000
1768299701.130519,179.996793,-179.273186,178.703230,1000.000857,999.999747,1000.000508,0.000608,-0.000245,0.001246,0.000000,0.000000,-0.000040,-0.000077,-0.000015,0.000263,-0.000428,0.018572,0.000000,0.000000,0.000000,0.000027,0.000028,0.002500,1.186489,1.186489,1.186484,0.119568,0.119568,0.119557,1.000000,1.000000,0.000000,0.000000,0.000000,0.002481,0.002480,0.000047,1.000000,1.000000,1.000000
1768299701.137849,179.996809,-179.273142,178.702812,1000.000870,999.999673,1000.000545,0.000606,-0.000223,0.001232,0.000000,0.000000,-0.000039,-0.000076,-0.000015,0.000263,-0.000425,0.018557,0.000000,0.000000,0.000000,0.000027,0.000028,0.002500,1.188342,1.188342,1.188337,0.119569,0.119569,0.119558,1.000000,1.000000,0.000000,0.000000,0.000000,0.002481,0.002480,0.000047,1.000000,1.000000,1.000000
